timestamp,device_id,trust_score,drift_score,attack_score,policy_score
2026-03-13T12:14:57.478972Z,camera_01,85.85214233398438,12.132011414368312,0,0.0
2026-03-13T12:15:07.479989Z,camera_01,85.85474395751953,12.123349428998253,0,0.0
2026-03-13T12:15:17.788604Z,camera_01,85.85993957519531,12.106025457700461,0,0.0
2026-03-13T12:15:27.503690Z,camera_01,85.86254119873047,12.097363472118634,0,0.0
2026-03-13T12:15:33.787506Z,camera_02,82.8312556481358,16.360205693426035,5.841438178836156,0.0
2026-03-13T12:15:48.432256Z,camera_01,85.8703384399414,12.071377515432689,0,0.0
2026-03-13T12:15:48.471300Z,camera_02,82.87121884055955,16.350442363741674,5.717990867108014,0.0
2026-03-13T12:15:48.566096Z,sensor_02,75.96990604031264,50.0,5.42076207438511,0.0
2026-03-13T12:16:36.704399Z,camera_01,85.88592529296875,12.019405602667598,0,0.0
2026-03-13T12:16:37.081298Z,camera_01,85.88592529296875,12.019405602667598,0,0.0
2026-03-13T12:16:46.669626Z,camera_01,85.88592529296875,12.019405602673057,0,0.0
2026-03-13T12:16:56.981060Z,camera_01,85.88592529296875,12.019405602770238,0,0.0
2026-03-13T12:17:06.680149Z,camera_01,85.88592529296875,12.019405602662706,0,0.0
2026-03-13T12:17:17.713274Z,camera_01,85.88333129882812,12.02806758830455,0,0.0
2026-03-13T12:17:27.265077Z,camera_01,85.87812805175781,12.045391559892908,0,0.0
2026-03-13T12:17:37.556204Z,camera_01,85.87553405761719,12.054053545527347,0,0.0
2026-03-13T12:17:47.270603Z,camera_01,85.8703384399414,12.071377516806983,0,0.0
2026-03-13T12:17:57.554971Z,camera_01,85.86773681640625,12.080039502477355,0,0.0
2026-03-13T13:43:29.433176+00:00,camera_01,80.05368937176698,25.019749956018444,6.266297703887513,0.0
2026-03-13T13:43:40.630404+00:00,camera_01,81.31926164234325,25.019749981122175,2.04772344352957,0.0
2026-03-13T13:45:00.712556+00:00,camera_01,81.93357849121094,25.01974987648585,0,0.0
2026-03-13T13:45:00.791020+00:00,camera_01,81.93357849121094,25.01974987648585,0,0.0
2026-03-13T13:45:21.976734+00:00,camera_01,81.93357849121094,25.019749867613662,0,0.0
2026-03-13T13:45:22.113675+00:00,camera_01,81.93357849121094,25.019749867613662,0,0.0
2026-03-13T13:45:24.735060+00:00,camera_01,81.93357849121094,25.019749867613662,0,0.0
2026-03-13T13:45:44.533927+00:00,camera_01,81.93357849121094,25.019749867613662,0,0.0
2026-03-13T13:45:44.614092+00:00,camera_01,81.93357849121094,25.019749867613662,0,0.0
2026-03-13T13:45:54.506985+00:00,camera_01,81.93357849121094,25.019749867613662,0,0.0
2026-03-13T13:46:04.501566+00:00,camera_01,81.93357849121094,25.019749867613662,0,0.0
2026-03-13T13:46:14.521209+00:00,camera_01,81.93357849121094,25.019749867613662,0,0.0
2026-03-13T13:46:54.780563+00:00,camera_01,81.93357849121094,25.019749849117005,0,0.0
2026-03-13T13:46:54.924859+00:00,camera_01,81.93357849121094,25.019749849117005,0,0.0
2026-03-13T13:47:04.992659+00:00,camera_01,81.93357849121094,25.019749836326415,0,0.0
2026-03-13T13:47:05.052554+00:00,camera_02,79.44191539063156,25.021250000000002,8.478194730609644,0.0
2026-03-13T13:47:14.357509+00:00,camera_02,79.57419398080084,25.021250000000002,8.037266096712049,0.0
2026-03-13T13:47:50.787302+00:00,camera_01,81.02320370748777,25.01974974529152,3.0345834622118484,0.0
2026-03-13T13:47:50.899518+00:00,camera_01,81.02320370748777,25.01974974529152,3.0345834622118484,0.0
2026-03-13T13:47:51.012333+00:00,camera_02,81.42313303844679,25.019749805500044,1.8756360990588195,0.0
2026-03-13T13:47:51.130365+00:00,camera_02,81.42313303844679,25.019749805500044,1.8756360990588195,0.0
2026-03-13T13:48:00.492852+00:00,camera_01,84.8801852949418,25.021250000000002,9.121294505345379,0.0
2026-03-13T13:48:00.782069+00:00,camera_02,81.83589307479343,25.01974982684958,0.4997692898871642,0.0
2026-03-13T13:48:10.499630+00:00,camera_02,81.90435185544938,25.01974981800132,0.27157336321560477,0.0
2026-03-13T13:48:20.804401+00:00,camera_02,81.98582458496094,25.019749762313648,0,0.0
2026-03-13T13:48:20.920414+00:00,sensor_01,81.95497131347656,25.122578079589964,0,0.0
2026-03-13T13:48:25.017635+00:00,camera_02,81.98582458496094,25.019749762313648,0,0.0
2026-03-13T13:48:25.084255+00:00,sensor_01,81.92390441894531,25.226137556956054,0,0.0
2026-03-13T13:48:29.282312+00:00,sensor_01,81.89437866210938,25.32457746249962,0,0.0
2026-03-13T13:48:44.254753+00:00,camera_02,81.98582458496094,25.019749750007907,0,0.0
2026-03-13T13:48:44.378499+00:00,camera_02,81.98582458496094,25.019749750007907,0,0.0
2026-03-13T13:48:44.459680+00:00,sensor_01,80.05656813840875,25.609164059182866,5.841438178836156,0.0
2026-03-13T13:48:44.554941+00:00,sensor_01,80.05656813840875,25.609164059182866,5.841438178836156,0.0
2026-03-13T13:48:53.912659+00:00,camera_02,81.98582458496094,25.01974976367404,0,0.0
2026-03-13T13:48:54.035649+00:00,sensor_01,80.01694746584826,25.83383841797565,5.748832728578302,0.0
2026-03-13T13:49:03.912390+00:00,camera_02,81.98582458496094,25.01974978298017,0,0.0
2026-03-13T13:49:04.027687+00:00,sensor_01,79.97614470443709,26.013344995423868,5.705335355834018,0.0
2026-03-13T13:49:13.920003+00:00,camera_02,81.98582458496094,25.0197497955317,0,0.0
2026-03-13T13:49:14.057807+00:00,sensor_01,79.98991242748758,26.19058537887158,5.4822025622179975,0.0
2026-03-13T13:49:23.919171+00:00,camera_02,81.98582458496094,25.01974973026251,0,0.0
2026-03-13T13:49:24.040164+00:00,sensor_01,83.0475335976781,26.407908142115172,5.42076207438511,0.0
2026-03-13T13:49:34.214493+00:00,camera_02,81.98582458496094,25.01974974151026,0,0.0
2026-03-13T13:49:34.341264+00:00,sensor_01,83.00768827176599,26.540725895155525,5.42076207438511,0.0
2026-03-13T13:49:43.915632+00:00,camera_02,81.98582458496094,25.01974975289242,0,0.0
2026-03-13T13:49:44.026091+00:00,sensor_01,82.9556130018021,26.714310128368453,5.42076207438511,0.0
2026-03-13T13:49:54.220113+00:00,camera_02,81.98582458496094,25.01974976224912,0,0.0
2026-03-13T13:49:54.360766+00:00,sensor_01,82.90375214312812,26.887179657281745,5.42076207438511,0.0
2026-03-13T13:50:03.910117+00:00,camera_02,81.98582458496094,25.019749760157133,0,0.0
2026-03-13T13:50:04.030314+00:00,sensor_01,82.85239048219873,27.05838519371307,5.42076207438511,0.0
2026-03-13T13:50:14.214326+00:00,camera_02,81.98582458496094,25.019749762458158,0,0.0
2026-03-13T13:50:14.312148+00:00,sensor_01,82.81332139604609,27.1886154808885,5.42076207438511,0.0
2026-03-13T13:50:23.908103+00:00,camera_02,81.98582458496094,25.019749828514204,0,0.0
2026-03-13T13:50:23.982630+00:00,sensor_01,82.78687788289903,27.27676052471199,5.42076207438511,0.0
2026-03-13T13:50:34.225682+00:00,camera_02,81.98582458496094,25.01974981059262,0,0.0
2026-03-13T13:50:34.291364+00:00,sensor_01,83.73554162140138,24.11454806303753,5.42076207438511,0.0
2026-03-13T13:50:43.914327+00:00,camera_02,81.98582458496094,25.019749830256487,0,0.0
2026-03-13T13:50:43.989681+00:00,sensor_01,87.6967974072867,10.910362110086467,5.42076207438511,0.0
2026-03-13T13:50:54.231719+00:00,camera_02,81.98582458496094,25.01974982283627,0,0.0
2026-03-13T13:50:54.294783+00:00,sensor_01,88.64563360471558,7.747574785323528,5.42076207438511,0.0
2026-03-13T13:51:03.924016+00:00,camera_02,81.98582458496094,25.019749807446885,0,0.0
2026-03-13T13:51:03.995990+00:00,sensor_01,84.59454039362438,21.25121882229417,5.42076207438511,0.0
2026-03-13T13:51:14.239942+00:00,camera_02,81.98582458496094,25.019749805010814,0,0.0
2026-03-13T13:51:14.308269+00:00,sensor_01,83.0066211011951,26.54428313039183,5.42076207438511,0.0
2026-03-13T13:51:23.914711+00:00,camera_02,81.98582458496094,25.019749798210338,0,0.0
2026-03-13T13:51:23.983973+00:00,sensor_01,83.01912111482284,26.502616418299315,5.42076207438511,0.0
2026-03-13T13:51:25.163135+00:00,camera_02,81.98582458496094,25.019749808720306,0,0.0
2026-03-13T13:51:25.209016+00:00,sensor_01,83.00662117695232,26.54428287786772,5.42076207438511,0.0
2026-03-13T13:51:34.229671+00:00,camera_02,81.98582458496094,25.019749795854352,0,0.0
2026-03-13T13:51:34.297890+00:00,sensor_01,83.01912123808563,26.502616007423352,5.42076207438511,0.0
2026-03-13T13:51:46.035887+00:00,camera_02,81.98582458496094,25.019749771548266,0,0.0
2026-03-13T13:51:58.082052+00:00,sensor_01,87.83290961918445,10.456654737093954,5.42076207438511,0.0
2026-03-13T13:52:09.383766+00:00,camera_02,81.94302316947848,25.01974989814356,0.1426689029763617,0.0
2026-03-13T13:52:14.257574+00:00,camera_02,81.90435183502154,25.01974988609408,0.27157336321560477,0.0
2026-03-13T13:52:14.380678+00:00,camera_02,81.90435183502154,25.01974988609408,0.27157336321560477,0.0
2026-03-13T13:52:14.414189+00:00,sensor_01,86.08478502143014,16.283736729608332,5.42076207438511,0.0
2026-03-13T13:52:14.532909+00:00,sensor_01,86.08478502143014,16.283736729608332,5.42076207438511,0.0
2026-03-13T13:52:24.624260+00:00,camera_02,81.83589306160368,25.01974987081538,0.4997692898871642,0.0
2026-03-13T13:52:24.692195+00:00,sensor_01,82.74856452568653,27.40447171542033,5.42076207438511,0.0
2026-03-13T13:52:31.448538+00:00,camera_02,81.85410245249756,25.019749862232693,0.439071328823637,0.0
2026-03-13T13:54:04.465459+00:00,sensor_01,80.03182754672112,25.78615768655529,5.746913190422487,0.0
2026-03-13T13:54:07.291349+00:00,sensor_01,80.03604638472406,25.74124055280668,5.77776753082796,0.0
2026-03-13T13:54:17.325796+00:00,sensor_01,80.25000940675142,25.51334553788103,5.292452472329101,0.0
2026-03-13T13:54:25.304852+00:00,sensor_01,81.89437866210938,25.324576508295344,0,0.0
2026-03-13T13:54:27.608581+00:00,sensor_01,81.90899658203125,25.275831078467487,0,0.0
2026-03-13T13:58:44.435496+00:00,camera_01,80.23424071348519,25.019583333333333,5.838776987764216,0.0
2026-03-13T13:58:44.477183+00:00,camera_02,84.77592155270804,8.589583333333332,7.129840857021364,0.0
2026-03-13T13:58:55.139937+00:00,camera_01,81.42167668794873,25.016395183450506,1.8838452227685543,0.0
2026-03-13T13:58:55.265358+00:00,camera_02,81.55144922266469,25.01639038627115,1.4512749042280615,0.0
2026-03-13T13:59:01.768279+00:00,camera_02,81.90190430494236,25.01471085658531,0.2847708263216564,0.0
2026-03-13T13:59:04.207588+00:00,camera_01,81.98721313476562,25.015129048588058,0,0.0
2026-03-13T13:59:17.093537+00:00,camera_01,81.98771667480469,25.01343859386451,0,0.0
2026-03-13T13:59:17.225057+00:00,camera_01,81.98771667480469,25.01343859386451,0,0.0
2026-03-13T13:59:17.229986+00:00,camera_02,81.98871612548828,25.010107019650274,0,0.0
2026-03-13T13:59:17.308064+00:00,camera_02,81.98871612548828,25.010107019650274,0,0.0
2026-03-13T13:59:27.399133+00:00,camera_01,81.98821258544922,25.011793752867483,0,0.0
2026-03-13T13:59:27.454789+00:00,camera_02,81.98921203613281,25.008459923376364,0,0.0
2026-03-13T13:59:37.067528+00:00,camera_01,81.98922729492188,25.0084074765506,0,0.0
2026-03-13T13:59:37.110870+00:00,camera_02,81.9897232055664,25.006752725241775,0,0.0
2026-03-13T13:59:37.175784+00:00,sensor_02,79.37311981080875,25.182499999999997,8.546263330019045,0.0
2026-03-13T13:59:47.598512+00:00,sensor_02,81.9391860961914,25.17520535964243,0,0.0
2026-03-13T13:59:57.830043+00:00,camera_01,87.62093353271484,25.00671998018684,0,0.0
2026-03-13T13:59:57.889006+00:00,camera_01,87.62093353271484,25.00671998018684,0,0.0
2026-03-13T13:59:57.945389+00:00,camera_02,87.6224365234375,25.00172140294594,0,0.0
2026-03-13T13:59:57.997575+00:00,camera_02,87.6224365234375,25.00172140294594,0,0.0
2026-03-13T13:59:58.085514+00:00,sensor_02,81.86575317382812,25.419974461374395,0,0.0
2026-03-13T13:59:58.135765+00:00,sensor_02,81.86575317382812,25.419974461374395,0,0.0
2026-03-13T14:00:06.957120+00:00,sensor_02,80.04406821984855,25.650830454383488,5.841438178836156,0.0
2026-03-13T14:00:25.443298+00:00,camera_01,87.62191772460938,25.003428195684833,0,0.0
2026-03-13T14:00:25.486524+00:00,camera_02,87.62141418457031,25.005106804358135,0,0.0
2026-03-13T14:00:25.535871+00:00,sensor_02,79.99867396692309,26.052657185187698,5.590925624450193,0.0
2026-03-13T14:03:25.588045+00:00,camera_01,87.617919921875,25.01674946871372,0,0.0
2026-03-13T14:03:25.632615+00:00,camera_02,87.617919921875,25.016750391623255,0,0.0
2026-03-13T14:03:25.688901+00:00,sensor_02,89.19632381550862,5.911940749346719,5.42076207438511,0.0
2026-03-13T14:06:25.759118+00:00,camera_01,87.61795806884766,25.01663844777129,0,0.0
2026-03-13T14:06:25.803283+00:00,camera_02,87.61795806884766,25.016636735604916,0,0.0
2026-03-13T14:09:25.889981+00:00,camera_01,87.61792755126953,25.01674044122464,0,0.0
2026-03-13T14:09:25.934517+00:00,camera_02,87.617919921875,25.01675132086943,0,0.0
2026-03-13T14:12:26.031084+00:00,camera_01,87.61744689941406,25.018351864153285,0,0.0
2026-03-13T14:12:26.076569+00:00,camera_02,87.61544799804688,25.025017132041818,0,0.0
2026-03-13T14:15:26.158173+00:00,camera_01,87.61846923828125,25.01492311959864,0,0.0
2026-03-13T14:15:26.203698+00:00,camera_02,87.61846923828125,25.01491830617013,0,0.0
2026-03-13T14:18:26.323669+00:00,camera_01,87.61693572998047,25.020037285681216,0,0.0
2026-03-13T14:18:26.371245+00:00,camera_02,87.61893463134766,25.01337892975557,0,0.0
2026-03-13T14:21:26.471810+00:00,camera_01,87.616943359375,25.020028845382903,0,0.0
2026-03-13T14:21:26.516494+00:00,camera_02,87.61643981933594,25.02169824336467,0,0.0
2026-03-13T14:24:26.633258+00:00,camera_01,87.61743927001953,25.01836820384179,0,0.0
2026-03-13T14:24:26.681909+00:00,camera_02,87.616943359375,25.02002589795781,0,0.0
2026-03-13T14:27:26.783147+00:00,camera_01,87.616943359375,25.02000967882903,0,0.0
2026-03-13T14:27:26.827634+00:00,camera_02,87.61744689941406,25.01834177935684,0,0.0
2026-03-13T14:30:26.934949+00:00,camera_01,87.61595153808594,25.02333712612683,0,0.0
2026-03-13T14:30:27.078786+00:00,camera_02,87.61845397949219,25.014994605869312,0,0.0
2026-03-13T15:08:39.019964+00:00,camera_01,79.71191313600539,25.021250000000002,10.076623409986496,30.0
2026-03-13T15:08:39.055648+00:00,camera_01,79.71191313600539,25.021250000000002,10.076623409986496,30.0
2026-03-13T15:08:45.741178+00:00,camera_01,79.71191313600539,25.021250000000002,10.076623409986496,30.0
2026-03-13T15:09:09.190276+00:00,camera_01,79.71191313600539,25.021250000000002,10.076623409986496,30.0
2026-03-13T15:09:09.248475+00:00,camera_01,79.71191313600539,25.021250000000002,10.076623409986496,30.0
2026-03-13T15:09:15.880999+00:00,camera_01,79.71191313600539,25.021250000000002,10.076623409986496,30.0
2026-03-13T15:09:39.398914+00:00,camera_01,87.21284646933873,25.018583333333332,10.076623409986496,0.0
2026-03-13T15:09:46.029733+00:00,camera_01,87.21284646933873,25.018583333333332,10.076623409986496,0.0
2026-03-13T15:10:09.551151+00:00,camera_01,87.21284646933873,25.018583333333332,10.076623409986496,0.0
2026-03-13T15:10:09.554567+00:00,camera_01,87.21284646933873,25.018583333333332,10.076623409986496,0.0
2026-03-13T15:10:16.177799+00:00,camera_01,87.21284646933873,25.018583333333332,10.076623409986496,0.0
2026-03-13T15:10:39.719743+00:00,camera_01,87.21284646933873,25.018583333333332,10.076623409986496,0.0
2026-03-13T15:10:39.719679+00:00,camera_01,87.21284646933873,25.018583333333332,10.076623409986496,0.0
2026-03-13T15:10:46.325432+00:00,camera_01,87.21284646933873,25.018583333333332,10.076623409986496,0.0
2026-03-13T15:11:09.899876+00:00,camera_01,87.21284646933873,25.018583333333332,10.076623409986496,0.0
2026-03-13T15:11:09.945019+00:00,camera_01,87.21284646933873,25.018583333333332,10.076623409986496,0.0
2026-03-13T15:11:16.468294+00:00,camera_01,87.21284646933873,25.018583333333332,10.076623409986496,0.0
2026-03-13T15:11:40.098929+00:00,camera_01,79.71191313600539,25.021250000000002,10.076623409986496,30.0
2026-03-13T15:11:40.141639+00:00,camera_01,79.71191313600539,25.021250000000002,10.076623409986496,30.0
2026-03-13T15:11:46.594424+00:00,camera_01,79.71191313600539,25.021250000000002,10.076623409986496,30.0
2026-03-13T15:12:10.324098+00:00,camera_01,79.71191313600539,25.021250000000002,10.076623409986496,30.0
2026-03-13T15:12:10.389423+00:00,camera_01,79.71191313600539,25.021250000000002,10.076623409986496,30.0
2026-03-13T15:12:16.711311+00:00,camera_01,79.71191313600539,25.021250000000002,10.076623409986496,30.0
2026-03-13T15:22:34.264810+00:00,camera_01,79.71191313600539,25.021250000000002,10.076623409986496,30.0
2026-03-13T15:22:34.809507+00:00,camera_01,79.71191313600539,25.021250000000002,10.076623409986496,30.0
2026-03-13T15:22:42.163995+00:00,camera_01,79.71249646933873,25.019583333333333,10.076623409986496,30.0
2026-03-13T15:22:42.165544+00:00,camera_01,79.71249646933873,25.019583333333333,10.076623409986496,30.0
2026-03-13T15:22:42.220277+00:00,camera_02,79.71249646933873,25.019583333333333,10.076623409986496,30.0
2026-03-13T15:22:42.221507+00:00,camera_02,79.71249646933873,25.019583333333333,10.076623409986496,30.0
2026-03-13T15:22:44.238975+00:00,camera_01,79.71249646933873,25.019583333333333,10.076623409986496,30.0
2026-03-13T15:22:44.358123+00:00,camera_02,79.71249646933873,25.019583333333333,10.076623409986496,30.0
2026-03-13T15:22:44.835923+00:00,camera_01,79.71249646933873,25.019583333333333,10.076623409986496,30.0
2026-03-13T15:22:48.089366+00:00,camera_01,79.71343628173265,25.016898155064997,10.076623409986496,30.0
2026-03-13T15:22:48.123746+00:00,camera_02,79.71342912820722,25.016918593709082,10.076623409986496,30.0
2026-03-13T15:22:48.328107+00:00,camera_01,79.71343628173265,25.016898155064997,10.076623409986496,30.0
2026-03-13T15:22:48.362358+00:00,camera_02,79.71342912820722,25.016918593709082,10.076623409986496,30.0
2026-03-13T15:22:54.249034+00:00,camera_01,79.71406234038479,25.015109416058895,10.076623409986496,30.0
2026-03-13T15:22:54.393797+00:00,camera_02,79.71405691344657,25.015124921596676,10.076623409986496,30.0
2026-03-13T15:22:54.910489+00:00,camera_01,79.71406234038479,25.015109416058895,10.076623409986496,30.0
2026-03-13T15:23:04.243712+00:00,camera_01,79.71522149405205,25.011797548438174,10.076623409986496,30.0
2026-03-13T15:23:04.366498+00:00,camera_02,79.71465101395025,25.013427491586175,10.076623409986496,30.0
2026-03-13T15:23:04.875899+00:00,camera_01,79.71522149405205,25.011797548438174,10.076623409986496,30.0
2026-03-13T15:23:12.331008+00:00,camera_01,79.71581505519083,25.010101659470212,10.076623409986496,30.0
2026-03-13T15:23:12.359220+00:00,camera_01,79.71581505519083,25.010101659470212,10.076623409986496,30.0
2026-03-13T15:23:12.369135+00:00,camera_02,79.71522116052009,25.011798501386604,10.076623409986496,30.0
2026-03-13T15:23:12.394455+00:00,camera_02,79.71522116052009,25.011798501386604,10.076623409986496,30.0
2026-03-13T15:23:14.246364+00:00,camera_01,79.71581505519083,25.010101659470212,10.076623409986496,30.0
2026-03-13T15:23:14.384111+00:00,camera_02,79.71581545614984,25.010100513873056,10.076623409986496,30.0
2026-03-13T15:23:14.898153+00:00,camera_01,79.71581505519083,25.010101659470212,10.076623409986496,30.0
2026-03-13T15:23:18.195453+00:00,camera_01,79.71582604978332,25.01007024634883,10.076623409986496,30.0
2026-03-13T15:23:18.227809+00:00,camera_02,79.71581545614984,25.010100513873056,10.076623409986496,30.0
2026-03-13T15:23:18.468491+00:00,camera_01,79.71582604978332,25.01007024634883,10.076623409986496,30.0
2026-03-13T15:23:18.507413+00:00,camera_02,79.71581545614984,25.010100513873056,10.076623409986496,30.0
2026-03-13T15:23:24.238270+00:00,camera_01,79.71584087970375,25.010027875147582,10.076623409986496,30.0
2026-03-13T15:23:24.297772+00:00,camera_02,79.71582657641663,25.010068741682204,10.076623409986496,30.0
2026-03-13T15:23:24.752281+00:00,camera_01,79.71584087970375,25.010027875147582,10.076623409986496,30.0
2026-03-13T15:23:34.322617+00:00,camera_01,79.7164327304981,25.008336872877987,10.076623409986496,30.0
2026-03-13T15:23:34.397668+00:00,camera_02,79.71701718256095,25.006667009841287,10.076623409986496,30.0
2026-03-13T15:23:34.938494+00:00,camera_01,79.71700735219629,25.006695096597454,10.076623409986496,30.0
2026-03-13T15:23:38.411524+00:00,camera_01,79.71700735219629,25.006695096597454,10.076623409986496,30.0
2026-03-13T15:23:38.510204+00:00,camera_02,79.71759086521286,25.005027916550137,10.076623409986496,30.0
2026-03-13T15:23:38.679175+00:00,camera_02,79.71759086521286,25.005027916550137,10.076623409986496,30.0
2026-03-13T15:23:42.451886+00:00,camera_01,79.71759367019824,25.005019902306174,10.076623409986496,30.0
2026-03-13T15:23:42.501051+00:00,camera_01,79.71759367019824,25.005019902306174,10.076623409986496,30.0
2026-03-13T15:23:42.601673+00:00,camera_02,79.71759086521286,25.005027916550137,10.076623409986496,30.0
2026-03-13T15:23:42.634517+00:00,camera_02,79.71759086521286,25.005027916550137,10.076623409986496,30.0
2026-03-13T15:23:48.328150+00:00,camera_01,79.71818477667235,25.00333102666588,10.076623409986496,30.0
2026-03-13T15:23:48.391286+00:00,camera_02,79.71817728151376,25.00335244140471,10.076623409986496,30.0
2026-03-13T15:23:48.597477+00:00,camera_01,79.71818477667235,25.00333102666588,10.076623409986496,30.0
2026-03-13T15:23:48.643405+00:00,camera_02,79.71817728151376,25.00335244140471,10.076623409986496,30.0
2026-03-13T15:23:48.755723+00:00,camera_01,79.71818477667235,25.00333102666588,10.076623409986496,30.0
2026-03-13T15:23:48.818239+00:00,camera_02,79.71817728151376,25.00335244140471,10.076623409986496,30.0
2026-03-13T15:23:49.007255+00:00,camera_02,79.71817728151376,25.00335244140471,10.076623409986496,30.0
2026-03-13T15:23:49.926885+00:00,camera_02,79.71876829589047,25.00166382889981,10.076623409986496,30.0
2026-03-13T15:23:50.031980+00:00,camera_01,79.71818477667235,25.00333102666588,10.076623409986496,30.0
2026-03-13T15:23:50.089045+00:00,camera_02,79.71876829589047,25.00166382889981,10.076623409986496,30.0
2026-03-13T15:23:50.253595+00:00,camera_02,79.71876829589047,25.00166382889981,10.076623409986496,30.0
2026-03-13T15:23:52.138062+00:00,camera_02,79.71876829589047,25.00166382889981,10.076623409986496,30.0
2026-03-13T15:23:52.254693+00:00,camera_01,79.71818477667235,25.00333102666588,10.076623409986496,30.0
2026-03-13T15:23:52.327201+00:00,camera_02,79.71876829589047,25.00166382889981,10.076623409986496,30.0
2026-03-13T15:23:52.807590+00:00,camera_02,79.71876829589047,25.00166382889981,10.076623409986496,30.0
