traffic_volume,packet_count,unique_destinations,unique_dst_ports,port_entropy,avg_packet_size,flow_count,avg_duration,periodicity_score,tcp_ratio,connection_frequency,label
863,627,25,77,6.591227753427381,53.841767406919175,364,0.04009730062191511,0.06304160284191185,1.0,1.6181621759744984,recon
35098,367,1,1,0.3727113237014974,1235.8241093057702,2,1.0745693443962854,0.17209369308900235,0.897805090929775,1.8284809920749743,normal
16721,77,6,4,2.4798359574815985,970.9359532343145,8,1.0227645711528814,0.13610718251430776,1.0,0.5272814110566305,policy_violation
43186136,17863,1,1,0.12602967593477876,1230.2891433723603,3,36.24963783707091,0.15724679665416036,1.0,18.509095144596916,exfiltration
32232226,8047,1,1,0.2373688074936504,1274.096698585704,3,34.512157112573746,0.001081575946621194,1.0,10.656573474969873,exfiltration
48952,92,1,1,0.857869535781774,529.1140135054245,4,4.783763212015746,0.32023257436927083,0.8985079905074509,1.6522196060490983,normal
68484,989,3,4,3.2037050648651606,854.4028488748182,37,0.6613519577435234,0.4908271695738847,0.8349211100940103,3.8993517348691697,slow_poison
4478,523,46,197,5.07535329430632,57.43056476669134,181,0.08257667088630186,0.017375569622982336,1.0,1.9869779934351848,recon
106981,604,2,7,3.609584690627111,781.0321475417467,35,0.9967547731279668,0.2343519811280323,0.8922147649987295,2.7057397961291443,slow_poison
17898,79,2,2,1.239632413326977,949.7299462917549,7,8.547260804057514,0.12099989238452852,1.0,0.42456110437308303,policy_violation
10400,269,2,3,1.1089302363110072,860.7025048813894,1,4.129146086217333,0.26880086220529265,0.989316776997178,0.5127257883870547,normal
5098,85,7,3,2.3935143258001603,609.6783741090667,14,6.020320184335641,0.16990650817581648,1.0,0.6795236877173165,policy_violation
49555,446,1,1,0.9620388307191399,536.469040701855,4,3.746967421415283,0.3615498336919364,0.8300966001869167,0.18295714964398627,normal
16817,45,3,3,1.8911007753807847,693.1915708181623,18,2.1549884553828034,0.18338537634853574,1.0,0.27239752207650764,policy_violation
47402,235,1,1,1.3036202969031254,1069.4703403462602,4,3.4326999302672174,0.117011395411014,0.8691410173334932,0.5002002723211718,normal
7369,35,9,2,1.8730945955178462,904.2898240557,18,8.258836197954057,0.24491823879028207,1.0,0.35388061941481597,policy_violation
12904,83,2,3,1.4501367862976526,228.48705020618857,6,4.069614595822399,0.17984751581535297,0.7645361791138122,1.6682181579510462,normal
26316,268,1,4,0.2329513853197271,516.2228864296543,7,0.49708919127877826,0.34891685989648735,0.9930383118482758,0.8689776212763514,normal
12351,329,2,1,0.7345663567344123,1046.695942053763,3,1.1590654803235116,0.2772615768922776,0.9739617885442517,1.6158245071963546,normal
8368,11,1,1,0.0,205.51451129020379,1,0.17763853631064286,0.819734453205335,0.0,0.3613321516974157,c2_beaconing
40561458,19674,1,1,0.1186161149217902,1392.8241853378127,1,14.220169884223129,0.08115042479084651,1.0,11.136387065264415,exfiltration
22625,151,2,4,0.4838249331837282,178.04621386818476,8,3.261920203876013,0.2787252184566871,0.8203563742116948,0.7972165504891212,normal
42876,297,1,3,0.3339031188927975,1462.9145944338886,3,3.1487684667726525,0.10364123749456017,0.8465931691296276,1.3239904154973152,normal
1556,312,11,190,7.017832071779184,67.37797850743334,386,0.06468817449353247,0.07589598154427607,1.0,4.867670837109471,recon
104216,802,2,3,2.0413037127878546,160.45793103979918,24,0.5610796690573092,0.2272319793125635,0.9360119054057867,4.5649768279830205,slow_poison
14357,197,1,2,1.4230080962121539,1482.2957387072947,5,4.032013552859319,0.32100576276080967,0.789195312853614,0.21126914998890886,normal
10015,47,7,3,2.0267580982748763,436.15403363074944,8,4.839699506079806,0.17001892326884888,1.0,0.5033763259906905,policy_violation
9721,208,1,2,0.14222592010957452,1439.8132013755392,5,4.396554093355149,0.2630631743948326,0.7714787240019789,1.7170745762410746,normal
22087,367,2,3,0.16214288103919622,462.95249651457067,8,0.5267545572992803,0.2851199548353404,0.7341515180429804,0.7559239713232149,normal
2333,47,1,1,0.0,238.77213873899632,1,0.07037117225735641,0.9441428475298694,0.0,0.4852450957603608,c2_beaconing
45363,362,2,4,1.1553248772759628,694.8394990630036,4,4.7871144399309715,0.2104810976335363,0.8938757552971571,0.16602515529468748,normal
33807,329,1,3,0.46728015349332397,513.5400083106789,2,4.442290683433791,0.38029123425024713,0.9749261633596198,1.3072872780376288,normal
13382,208,1,3,0.2968187637484557,1312.8751290087073,3,4.968813697615415,0.12762922833715695,0.772201824953586,1.7666013481056646,normal
19601,70,9,3,2.478864992110371,962.5407068094116,11,5.144698331173684,0.22729670742760869,1.0,0.891354085686563,policy_violation
71110,1020,2,6,2.935779615972427,1358.366304352885,22,1.55712324839632,0.42203581293614423,0.8397483425952403,2.47444077722851,slow_poison
1640,38,1,1,0.0,144.05458836614832,1,0.18719358346102655,0.8197016192443788,1.0,0.15610077660448485,c2_beaconing
135669,1087,4,7,2.843426403944036,220.10177256084228,21,1.2596010943965812,0.38482007709801846,0.8128078426168736,2.097398057701107,slow_poison
29458950,8300,1,1,0.047100534001075334,1377.7759072293309,4,58.684047719910325,0.07987405087027172,1.0,10.500998096365528,exfiltration
47949480,19705,1,1,0.09407234392644259,1356.6313359035705,3,37.64966361371637,0.06230600823079655,1.0,27.683720267104764,exfiltration
28997,366,2,1,0.3827172103167755,286.1137352916826,5,4.584192057649434,0.17134619418294758,0.8286985331920493,0.33201398059538856,normal
29809,457,2,2,0.49343909677828346,440.68556083770767,1,4.1147396577500315,0.33545611370673656,0.9788471268302399,1.5375478946977041,normal
6364,70,9,3,2.264733853089301,839.1523484105113,16,9.99086135632456,0.12818314195250133,1.0,0.6522041775327784,policy_violation
42697757,6789,1,1,0.40280504877707707,1228.7508655520387,2,38.0625981255481,0.1898512169373571,1.0,21.346932952428343,exfiltration
118325,1001,4,5,2.141872358881241,555.9559641574247,46,1.3402360802844908,0.4066775703123182,0.9079573668512115,3.7350132067317015,slow_poison
7971,31,1,1,0.0,172.78721536727295,1,0.13979003552504932,0.8283605202362937,1.0,0.4565284697770261,c2_beaconing
3843,894,13,121,5.7583384559874675,84.55222974732793,273,0.04496758954633181,0.06413409614899966,1.0,3.5035652788779132,recon
2283,925,19,71,6.67457988074305,64.45158538471699,362,0.05731731226857347,0.023351185859326464,1.0,8.272102780870963,recon
88493,1327,3,4,3.2831942121046933,1289.0229266604024,43,1.377162467999791,0.31817657260840154,0.8871654226694187,4.737572256155678,slow_poison
14874535,7694,1,1,0.3308536954249773,1290.0692842688632,2,30.947644763293027,0.09500754175407732,1.0,27.272752418053436,exfiltration
3413,534,31,138,5.165747450962989,57.13933806334687,113,0.027386552145972055,0.09540873530357143,1.0,2.824449368596188,recon
33716,363,1,2,0.6535855783393293,1050.8048349290198,6,4.2346830319257,0.23809871519282955,0.7652763819794933,0.3541784754885392,normal
13446,97,7,4,2.4383395050311165,734.7371906574917,7,9.222028247712192,0.19975584959790368,1.0,0.47297154770978755,policy_violation
24464,102,1,2,0.712040869384248,465.31811760577534,5,0.8084405801739651,0.3085775202266301,0.7426422560793753,1.3155728829838027,normal
837,960,29,121,6.831389651792584,42.357869993728215,445,0.05344390416152277,0.01356372015206303,1.0,4.45807484235414,recon
74084,1268,2,8,3.4809470103948708,324.4755447759868,11,0.7689192644772684,0.26654580304699504,0.906263448056003,2.8676069059282243,slow_poison
6725,45,1,1,0.0,202.27092153318546,1,0.18014786817619888,0.9553118620221892,0.0,0.29581587410092136,c2_beaconing
33340,487,1,3,1.3491232039284202,1069.2488828255323,2,1.7227644290952324,0.39888147034096133,0.8066899965422067,0.9143450155829729,normal
11806,335,2,2,0.3978177525823823,930.7491910771832,1,4.266556769972235,0.16385502581150724,0.9006259763349441,1.1314684514855298,normal
33111441,9387,1,1,0.29578243130212223,1409.938182637445,4,46.588752905431626,0.14746939645215806,1.0,10.449357436002403,exfiltration
1306,10,1,1,0.0,211.57222274454693,1,0.09954715806376276,0.8654424619411654,0.0,0.4903217680837779,c2_beaconing
10969,412,2,2,1.3337544547223836,1348.3269498222305,6,0.49417168102573794,0.14695236972413694,0.7749679584602094,1.0281848724685698,normal
33378,131,1,4,1.0184770307659856,867.555235012231,6,4.207329063300823,0.20842113372015592,0.9579384024434936,0.8729291218082746,normal
4391,954,27,142,7.334546572636206,67.11274340222018,405,0.05407057589649057,0.09457113649836586,1.0,9.509892059583725,recon
11360,258,2,4,1.0605024175918072,695.8490735086705,5,3.9818895014952504,0.22482107066598406,0.7280295600527498,1.0202515143170372,normal
25081,304,1,4,0.9707731061314236,1330.5168971819123,9,1.042497179454184,0.31521183221889204,0.8993018099817047,0.7524178001916878,normal
77837,1330,3,6,3.163827297214049,1453.1215179843275,45,0.7122788846760151,0.22945281475311782,0.846745275576294,2.519095651198665,slow_poison
3673,24,1,1,0.0,167.22630824868645,1,0.16908210022692244,0.8256206864742783,0.0,0.4259138135858266,c2_beaconing
31724,57,1,4,0.21870882246412449,1092.6403852580117,3,0.4491579660497672,0.10363254257046624,0.986950419489844,1.5012658829721133,normal
2410,397,29,90,6.675406443848205,99.90126107939359,477,0.07070151550999362,0.029445689275411715,1.0,5.758669103858013,recon
4604,529,47,160,5.485591895016623,75.68849894679349,324,0.05448123337668516,0.002864593131025661,1.0,6.551648661483299,recon
1581,24,1,1,0.0,189.33082813540042,1,0.10657762166347257,0.8406681307433466,1.0,0.3341185919828589,c2_beaconing
138233,1204,2,7,2.571844309700963,898.580416922332,15,0.8231138776788954,0.23130197388963486,0.8638981609829472,3.9715618785614,slow_poison
114780,1080,2,2,2.0300394561480273,1252.109086061837,48,0.5714676858087916,0.36967994910860175,0.9683233042753944,2.7416043945730046,slow_poison
27391,53,1,1,1.380076619733077,444.94938792757125,6,3.1792718616965976,0.21848355580643866,0.7762093053396958,1.966056850428686,normal
2075,23,1,1,0.0,82.5209255958114,1,0.07533231298276,0.9965309658870954,0.0,0.30488202873474535,c2_beaconing
656,954,35,101,7.212236926503483,75.40814540227312,116,0.021239498191658157,0.017049752178789426,1.0,8.669331854668084,recon
14864,328,2,3,0.12702618340501332,1450.298178460685,2,4.115246600787014,0.18277676592043096,0.8052106982292182,0.5118396515117714,normal
36599,391,1,2,0.7119247681951191,222.8514978535661,4,4.904199603318324,0.311195776559399,0.9260132635739105,0.22497573648117475,normal
4032,868,21,164,6.492833713043568,81.58793051161607,303,0.018793267091483344,0.046864139858355296,1.0,1.7330879326096036,recon
72837,636,3,9,3.615573287340102,1381.0548290609545,23,0.6930128094688727,0.4638818699343246,0.8115011847537769,2.279610572452773,slow_poison
34806639,7934,1,1,0.22032113315481022,1425.0748138979454,4,32.62578819207266,0.0638375420247682,1.0,12.083974924059497,exfiltration
106144,721,4,8,2.147627761954104,776.3542550186802,47,1.0550113166987605,0.4716104381346236,0.902248863393489,4.960256034039052,slow_poison
9354,153,1,2,0.9433098437784609,342.30289218392716,2,0.7885662484824207,0.3203477201833153,0.9594905678291441,1.1190642930091563,normal
5997,357,2,4,0.295028213341861,70.66422541513795,4,1.4022909184054335,0.2544963564183499,0.8439777067013182,1.2489486083860448,normal
10104,145,2,3,1.4030602558449907,1296.680711646565,1,3.4312394215112048,0.3219726281342124,0.7714708457211938,0.8176848837349602,normal
3991,379,27,85,7.25497023573289,54.184237537186874,239,0.07562500325295261,0.07165485499146203,1.0,5.1341068275286945,recon
16423,72,2,2,2.06178362561319,643.5081174554878,11,3.0701110601364814,0.2517662138070873,1.0,0.7572856750434482,policy_violation
14524235,9640,1,1,0.09901646273111414,1317.9574373591888,4,27.728272955700046,0.13303972324277302,1.0,23.34443557309551,exfiltration
1516,543,29,148,5.587184252718751,99.76917425203877,188,0.08153994968211233,0.01947036822861923,1.0,9.838679589707128,recon
10105,412,2,3,1.3762277189285772,859.7251705824818,7,3.843419661995528,0.10152364389271817,0.9753275927905483,0.47515275247315025,normal
22610,310,2,4,1.4175964692041765,390.18609156985485,5,3.071643100163374,0.32660167885119173,0.9704960160138115,1.8393986763896788,normal
19474,25,8,4,1.7226002918382988,447.72883395084693,5,5.275682941695779,0.25092710064392065,1.0,0.5428149062240829,policy_violation
76687,1118,4,8,2.8970608267976523,976.4813992196117,25,1.035153365687104,0.39629422110540025,0.8700864851581909,3.9281460643162074,slow_poison
1341,427,16,62,6.900678108507084,54.42243724188798,131,0.01029536103121463,0.012021420902754577,1.0,5.922300977261521,recon
43034,308,2,3,1.4103918506024888,1037.7839122066243,3,4.239479515542966,0.3692686580359481,0.7793948514996284,1.4514050669498608,normal
14369023,14589,1,1,0.3042568669204886,1393.9734841373452,2,18.974368209659062,0.01028924201524566,1.0,26.264000999901032,exfiltration
135891,666,3,9,2.601494098232808,1430.3449236217339,41,1.893951499630985,0.4067105309335637,0.9852862729870252,2.9534788530814398,slow_poison
8159,97,9,4,2.199455690995885,515.7319709055897,14,7.067452305170686,0.2791712851442444,1.0,0.494265535162858,policy_violation
4297,737,46,158,6.909207751124319,97.40956226495683,297,0.098434899226427,0.031176405165212962,1.0,2.6764046408160445,recon
15148,286,2,2,0.14032191879706693,659.6968448325379,1,2.389153253426988,0.3114472496172149,0.7926531427427377,0.6990329748974529,normal
45524654,6968,1,1,0.18889374419867128,1443.7472670243665,4,27.59036103550689,0.04292368724173834,1.0,18.615874684908217,exfiltration
14964,187,1,2,0.4334932096658626,622.1369419634849,5,0.7401084696310627,0.21155103536992587,0.7077516916660033,0.5213810346737382,normal
18211,227,2,2,1.2831478973723667,573.2445076203182,6,4.9352004271892325,0.17910947663532012,0.7379863365072319,0.8025297651487531,normal
146793,1267,2,6,2.1565819022765695,797.3840371670784,20,0.542739560342236,0.3663802384766284,0.8932455100534191,2.9189092008618136,slow_poison
15068,436,1,1,0.8612674382861178,207.93297706114683,4,0.498995674663984,0.23075211066181783,0.8667521463050496,0.8697967934637132,normal
5726,226,1,4,1.0612258788896494,228.40424826263975,1,2.335558893882156,0.210715906528275,0.7363075001455579,0.8960008013562032,normal
33820,389,1,4,0.2678475308617969,1119.3535168590681,1,0.6729253240744183,0.3046459484684905,0.9849699004738228,0.36046997034963735,normal
24301826,5788,1,1,0.07475165779011417,1352.7579742373784,2,22.258940708625857,0.13639748102926194,1.0,27.515514624522503,exfiltration
20105,238,2,3,1.096118060436546,664.6149744756848,8,4.99734942921337,0.31304256476875847,0.9285044067940955,1.8828935288614927,normal
109502,754,3,6,3.7440078264580814,649.5736404833908,47,1.964966191523958,0.3928117793554091,0.9000943989513153,2.2943741892859637,slow_poison
4687,38,1,1,0.0,126.55080960046656,1,0.0647307795938561,0.918240152128407,1.0,0.175358129308788,c2_beaconing
11116,253,1,1,1.281838628556876,1220.9423396362763,6,1.1086219291801647,0.13357588581931837,0.7809248834550968,0.20846502656969823,normal
65152,1142,3,7,3.1819414419524366,898.1719780795815,32,0.7839636101237899,0.45372343468252097,0.9030783644869479,3.2406767969214663,slow_poison
604,354,29,65,5.991797791376962,51.31557990970024,251,0.03964145626700638,0.032623622414194135,1.0,3.424284728984259,recon
19662,163,1,3,0.6489789969815035,233.91336883250642,5,3.381867621709046,0.19711486414683016,0.8527477387628977,1.3802468769509935,normal
17376,78,4,4,1.249670146149882,560.3367432432553,16,1.3859923229644615,0.20138399191314416,1.0,0.14591099125758694,policy_violation
20648,389,2,1,0.8845318041914756,635.4666501967247,5,1.8151906167911698,0.23321934742615938,0.7192971091699857,1.6118281620758257,normal
48088,182,1,4,0.7430855311246414,1273.243271966867,1,1.3653975026648961,0.23774072687147843,0.9940097725856432,1.0359743785864521,normal
17875,136,1,2,0.2960259541246286,442.6499405833092,6,3.687704434449406,0.17521919816847936,0.8899294190072342,1.0391203152627158,normal
21744799,10040,1,1,0.47538403714019956,1428.4442213160928,3,39.90516804978154,0.0026704869051358496,1.0,18.10718167090068,exfiltration
5022,88,2,3,1.780706170882727,396.47812252729125,11,6.604859025714163,0.27744219860833935,1.0,0.13680431434187323,policy_violation
16886,77,3,4,1.4739402007648699,441.81351661084386,6,7.614436736344024,0.23585226453086952,1.0,0.533271407284172,policy_violation
13276,98,4,2,2.061689920362629,637.4190083577174,15,9.168632994851626,0.21377614343181767,1.0,0.5282888251816703,policy_violation
30298,60,2,1,1.440239058467922,520.8824563269316,2,1.617850039300227,0.2565653385782435,0.8991113436778768,0.8240909758624467,normal
71984,1238,3,9,3.6195655001465545,857.2362041301423,34,0.945219377993264,0.3403650533608038,0.9525675135565521,4.9923212862690525,slow_poison
39155116,6610,1,1,0.1429339178231387,1227.787439903345,4,28.019874285290786,0.12913830541250282,1.0,25.32045313334637,exfiltration
44489,217,2,4,1.1176089924249288,1080.4899805602372,7,1.939943247901529,0.24932696908206894,0.8029346549251029,0.5596209679243399,normal
20934,359,1,3,0.817763915423112,395.2418496267015,2,1.982043996307123,0.1110195812279841,0.9871810788949977,1.6697908220085351,normal
1014,463,28,123,7.288108275069206,67.774461304283,452,0.07706981140223662,0.06462633770407275,1.0,9.309603414126578,recon
140532,1227,3,8,2.4426945083826066,1330.782470187768,38,0.6200925765808794,0.3198527233210808,0.9502864038229772,3.3760408366648305,slow_poison
6656,12,1,1,0.0,182.96929625316207,1,0.17760180260125674,0.8463926082273603,1.0,0.2791236270887859,c2_beaconing
4485,868,30,77,6.740433787140052,45.008566281826475,467,0.04379060080514913,0.03531734622097055,1.0,8.442791894988526,recon
25671,54,2,1,0.2059255454657552,583.1734486107994,6,1.1520098485704418,0.12017025402716836,0.8784542138505729,1.503846686552762,normal
5877,66,3,3,1.0333897411297914,578.9185216316027,14,6.594459378283738,0.12007733539872328,1.0,0.2629107218144911,policy_violation
1447,43,1,1,0.0,206.393511794798,1,0.07235598829931156,0.874391057465455,0.0,0.23886795921392184,c2_beaconing
43523,354,2,3,0.14258223313115517,1107.7952372167122,7,0.8763953822305393,0.1186615274577073,0.9468108765151619,0.6916256857959102,normal
12516,72,6,3,1.3925119391547258,335.7173459354226,15,5.090041356295865,0.27727259068084026,1.0,0.5849419243997169,policy_violation
2006,597,36,190,5.978045412603553,98.27769471837625,333,0.060012685791436676,0.08760044134647509,1.0,8.478472568151762,recon
17699,379,2,1,0.8272202245762049,734.3404610218272,1,0.24894733257647808,0.23008677607050218,0.8708535608033263,1.765550028904137,normal
27927,319,2,3,0.17181138857370182,771.2808067057193,5,3.6648932281029656,0.2453173556802548,0.9081416670902235,1.150248499263808,normal
39816,100,1,1,0.39011870861127906,1325.12487850012,8,3.1288283782436896,0.20744881540985216,0.7340672776598887,1.3759890716263192,normal
48873259,5370,1,1,0.3609048979428585,1485.9012465629162,1,17.929048381540422,0.16489453157115175,1.0,15.766790135229645,exfiltration
35678,492,1,1,0.9330685715805888,551.1935091069302,5,0.9748688440662348,0.2958238323555624,0.771454834314018,0.2889386462427558,normal
34932,295,2,4,0.49999059472524643,1395.3497507573493,8,2.837953128659549,0.21135085480585944,0.9356929310587382,0.5803170436299687,normal
19298,97,9,4,2.2689183389157304,999.0702166754129,13,4.367230243642699,0.12922986109629184,1.0,0.2375521249443857,policy_violation
19012,123,1,3,1.4580803040532972,683.9254773506177,5,0.7875852468623479,0.27621003383724585,0.7602922098373719,1.601140841230222,normal
1748,200,31,171,5.005632456532309,55.99831918254473,336,0.03485963516598549,0.07117215917272376,1.0,6.456394571791345,recon
8425,45,1,1,0.0,202.41066648874138,1,0.14360251873785496,0.9599189241658407,0.0,0.187217581769864,c2_beaconing
48352,297,2,2,1.3052181729765409,765.2772347238038,5,3.5690255935081434,0.2166094293479808,0.8593440290113037,1.7981961113189961,normal
26606,245,2,1,0.37213204759282226,654.7042076613905,3,3.2234065173412123,0.3178274001167985,0.9927556238387604,1.080970661772271,normal
6516,45,1,1,0.0,67.45164758582905,1,0.06183189747254664,0.9215932097081414,0.0,0.174823888225122,c2_beaconing
42412,168,1,2,1.0637618069930994,291.53770409957565,5,4.549610066593287,0.3413123242413102,0.7197489530089461,1.4158883201474055,normal
669,461,20,187,6.024367217143462,94.18315991516363,416,0.07913564440154555,0.07031071510992241,1.0,2.0345744558572574,recon
11615575,16790,1,1,0.19425516428005568,1432.2500655206181,3,18.863214938795178,0.1574794079347441,1.0,10.006075912530765,exfiltration
75876,959,2,2,2.7494874937776395,1079.7516236931929,21,0.7575437500422948,0.42105072650723585,0.83112559856016,3.3692995810990074,slow_poison
20995,213,2,2,0.5143048412112625,1017.2519458885132,2,0.3470421906508251,0.3671152962565799,0.8730643603933625,1.1714471768356851,normal
48827,73,1,1,1.3340646873747803,1200.039873737267,2,0.4619650477465914,0.1857718871184936,0.8100125943676731,1.281262651887301,normal
40685255,6696,1,1,0.4045496148339744,1320.9164907789013,1,51.63212891675671,0.17814080547718425,1.0,15.250538082801608,exfiltration
17526,26,6,4,1.5742962039588575,784.9300282510621,7,7.385954044116751,0.17394809409077255,1.0,0.588175023640233,policy_violation
6967,38,1,1,0.0,210.80819808215062,1,0.09682014724391647,0.8587250564635837,0.0,0.30344311973490173,c2_beaconing
23546,201,1,2,0.5043434160046701,620.4462356250332,3,2.154080035626599,0.1891901797676918,0.8411624458137925,0.27710645919612714,normal
67638,1254,2,8,2.5865402432373092,228.97278076027513,27,1.3304311693473108,0.4261357095948747,0.97558617804593,4.381136751118012,slow_poison
7029,44,1,1,0.0,96.42935180923882,1,0.1366267464195794,0.8871541295818447,0.0,0.16715546231328018,c2_beaconing
25293,243,2,1,1.4025133210621412,587.6230270957924,2,1.404544123137227,0.25435808097467216,0.7320655886467181,1.3542259156927308,normal
4191,13,1,1,0.0,95.5329288671243,1,0.05968384252353586,0.9672058281455397,1.0,0.171569321085748,c2_beaconing
8549,23,1,1,0.0,167.72897124619834,1,0.1022648627331054,0.8697981853979446,1.0,0.31600261805590735,c2_beaconing
21376,494,1,1,0.31174556022890837,387.55511140997356,9,4.268018683421575,0.2683668364847575,0.8570172734123099,0.31806085655151317,normal
10659,83,6,2,1.2392040179812367,771.8829254326287,19,4.841340901076601,0.1521897150049895,1.0,0.9044789276953753,policy_violation
38542,409,2,4,1.4808704870213214,852.8874958739698,6,1.653031914314369,0.2962918964602168,0.7240097709297809,0.5604266417621041,normal
5780,39,1,1,0.0,80.79619840820901,1,0.1997245940492945,0.9270134318073839,1.0,0.43510892638473375,c2_beaconing
31234,87,1,3,1.1679976690549203,937.0465966709613,1,3.1159919207987117,0.13026460841603793,0.8762074618656686,0.959147102187219,normal
5690,26,1,1,0.0,107.91138633282446,1,0.18680300062219551,0.9069563450173772,1.0,0.48591330580741143,c2_beaconing
1211,21,1,1,0.0,198.53854092355704,1,0.14713492490671032,0.9338823750334299,0.0,0.19729231930086139,c2_beaconing
19123,73,8,4,2.171405892697246,230.74052313441507,15,4.7874439810629354,0.2030523063639593,1.0,0.8444747240039339,policy_violation
