node_degree,traffic_volume,fan_out_connections,packet_rate,periodicity_score,topology_centrality,destination_entropy,label
1,408.63417785043424,1,7.111920872300407,0.2578342477214677,0.2495326596787172,0.5869202880874237,normal
11,1336.6133989256562,12,11.47489319344519,0.4255160605591128,0.4567551811597449,4.72616459279727,p2p_botnet
113,3283.1132186756477,1,24.24386903591385,0.897303049758596,0.9211549638713774,0.1948907166943978,centralized_botnet
70,1611.4365567373281,1,19.838309135380324,0.7321362746519111,0.8373134048102612,0.21403806747753884,centralized_botnet
18,620.3506184924634,7,5.273637221425416,0.5393922924732844,0.5994511069536789,5.793220525948041,p2p_botnet
4,43947.82066522911,25,977.5604466506283,0.09814975585175689,0.24457921932435514,7.641722946306706,mirai_botnet
128,3140.146928179642,1,29.06477936505648,0.867716511740525,0.8410155120298919,0.48719762660169375,centralized_botnet
4,13977.81173022439,39,318.1687591735722,0.02296736494784071,0.22212400848832653,6.5772611064805115,mirai_botnet
2,238.92644374678207,2,3.8857797294356287,0.21877661951157976,0.21076914445296885,0.9542679722190996,normal
1,594.0297819000796,2,3.9011846047725065,0.26197488917092693,0.17639219642912918,1.1815027222239292,normal
1,636.0748665470599,2,6.454916929502548,0.2588578899932925,0.13200977503403083,1.3507274600164547,normal
3,10593.375056849512,94,944.506411138934,0.03624661323313203,0.11329925347335551,7.482241298580118,mirai_botnet
109,4367.315107033088,1,15.59089506505158,0.8590534623719781,0.840325464009549,0.1654623771462818,centralized_botnet
1,833.117248208244,1,6.7038270734815955,0.2815732260925032,0.19485897468894842,1.0883066757950566,normal
89,2807.7944051961567,1,38.55129819421304,0.8799334890584346,0.9248203088363676,0.31591242476585324,centralized_botnet
24,1366.2294063591885,5,18.493618599118527,0.47677824427464227,0.5087105722227977,5.812944221929094,p2p_botnet
16,675.3470610625461,10,9.992236788687265,0.5461098273618603,0.5387435214806677,4.333461519986766,p2p_botnet
10,1300.1916379644822,11,13.597262738860831,0.5995385231847686,0.5504806240077645,5.413960922486918,p2p_botnet
10,550.298652103669,10,15.710961233354212,0.49879629742617254,0.5509270583720233,4.20583206148829,p2p_botnet
1,440.93940900122413,1,2.147397960987842,0.17945745811207345,0.3391886097338661,0.6499174273487738,normal
13,1583.3788525895993,6,5.183046084770668,0.5196885402410454,0.5131016694645948,5.432358149465904,p2p_botnet
14,1740.1982417136176,14,10.137863857678152,0.4454701966059974,0.4847193724840966,4.575859232951452,p2p_botnet
21,1867.7786132644471,12,12.58833018326699,0.5222908470869295,0.40362203676416814,5.7442478178883025,p2p_botnet
2,46512.472152978306,91,686.2304898894215,0.1542493337039476,0.1748870739440844,6.137843078734438,mirai_botnet
23,1901.5505221535223,10,18.660292973835695,0.4245621563691468,0.44718120691901625,4.331041020734579,p2p_botnet
3,42687.08550511214,20,882.9067258559154,0.10376761142521443,0.21825508714898584,6.798005407740261,mirai_botnet
1,401.6775174813108,2,8.09010899843043,0.2207443063460278,0.13428019001670632,0.9145045842036277,normal
124,4691.84092719394,1,28.62800489275253,0.7961673956178147,0.9836909449878602,0.33482728965462694,centralized_botnet
21,1869.1241943186933,10,7.64580479759335,0.49967355454789597,0.48378508990090957,5.8296918021362,p2p_botnet
1,622.5295152502391,2,2.9808749267298733,0.14253615686824525,0.2545521047220438,1.4755413156827561,normal
1,601.5748320010431,2,1.7681470127077947,0.2993748503691894,0.25065850309937276,1.095385017320044,normal
2,774.96442335926,1,8.198038198668424,0.1698773998098666,0.24046954853241384,1.1249759870510523,normal
2,852.9083319630996,1,1.5913777548551713,0.2551055233390021,0.2359866504244083,1.0243902693275801,normal
2,23034.33773938967,57,788.8206529596166,0.020596295866263103,0.16687256226209643,6.151006727607778,mirai_botnet
19,906.1170097153306,6,11.131012566471446,0.405077271132069,0.4312305194732381,5.4319444576947955,p2p_botnet
2,124.38639325313514,1,3.2849970763897387,0.13922261993869056,0.25165236373181016,1.0950489797004206,normal
1,612.4991659871503,1,6.874714970666872,0.1476365562093453,0.12983241782780355,0.7431721909994541,normal
81,4422.785872425143,1,43.208794582679666,0.779436705923691,0.9336170273141292,0.1819937181663284,centralized_botnet
25,630.3875224255239,14,6.282627962817021,0.4415772510292055,0.40530644077476397,4.362870870179595,p2p_botnet
2,23964.104776662407,21,919.5616031862735,0.12495225420865022,0.16717317142996702,7.65021466284532,mirai_botnet
21,1745.9817598478746,9,11.141174782868607,0.510409436170396,0.48722530582706336,4.588931519083835,p2p_botnet
3,39362.26073718924,43,202.81413332835714,0.1131553239933121,0.2970734624483469,6.942130905387629,mirai_botnet
2,26815.026521765576,33,767.518249805799,0.1397691706321809,0.1805100087193961,6.436046214988173,mirai_botnet
53,1529.1048445013216,1,46.02289204945543,0.8382443715219309,0.9366367712890963,0.4290335503646696,centralized_botnet
2,41677.44927811057,60,346.6496986184854,0.11083560050315869,0.23028407767037284,7.659483607414403,mirai_botnet
19,710.0278079906735,13,8.997475900563234,0.5464369156918125,0.4501461321123196,5.266196126714895,p2p_botnet
1,615.9649403614605,1,4.768934724028658,0.1766277056498995,0.2556753115848513,0.546965966775055,normal
3,38211.51273918667,70,181.3032645198471,0.1541971851070957,0.11364994107081833,7.674157981406059,mirai_botnet
13,1578.5688577763683,11,14.156070005119364,0.5898613594115532,0.4793298746104109,5.908173873079266,p2p_botnet
118,2935.019767729651,1,20.796448895687796,0.8079685557816387,0.832402775578317,0.4366118641240174,centralized_botnet
2,959.7126814511311,1,4.008195017352648,0.2541824407491644,0.13197947594013154,0.5751377817358088,normal
1,545.9421845855786,1,6.384574524413392,0.1919363025522262,0.12278002311088664,0.5777653440789571,normal
4,17246.531175348322,31,424.8765072460241,0.01831641466532683,0.2834627150924486,6.273637261837923,mirai_botnet
106,2784.023091831823,1,17.405317153544786,0.8083801894756716,0.9745891671752817,0.3928899545638245,centralized_botnet
1,692.9050300396456,2,6.735084218105381,0.2961153600359976,0.3710091437908075,1.1466649191171634,normal
18,1916.0890095299198,14,13.823956354548965,0.5998706999131669,0.5111613162874359,4.946420236162667,p2p_botnet
23,680.7838681796967,11,9.460235110588261,0.584879239075306,0.5942116490330736,5.888532978226868,p2p_botnet
165,4378.197594140282,1,22.764018929730227,0.8657830948301355,0.8074015269430985,0.3385079513928212,centralized_botnet
21,680.8503286659183,6,18.274975347849214,0.50605302652698,0.48820643234963235,4.808970899363701,p2p_botnet
24,1705.9654691013463,8,16.860847472584453,0.463750500586414,0.5251782752874018,5.7719554964723745,p2p_botnet
157,1931.8378990145352,1,10.976031262261522,0.874019774780186,0.8042538821700774,0.44988066907367974,centralized_botnet
2,945.1609286616066,1,1.6302673517272392,0.10189708672569962,0.11580515079316858,0.5885434106136181,normal
65,4494.708456745355,1,49.363338767971804,0.8536546827729037,0.8835533564334668,0.26854280091082805,centralized_botnet
1,314.8994311914721,1,5.205796898838873,0.15940057529097645,0.3558465465075704,1.215553315234242,normal
1,349.5390811270962,1,9.889501507624283,0.18555462674717246,0.21529799414790451,1.17964728269307,normal
4,47748.25327776014,80,333.0843864416323,0.11771084579464908,0.2964661030160163,7.768397956263006,mirai_botnet
4,45667.57852288717,44,769.0175406042617,0.012997281896578805,0.18031604728509748,7.675651470566491,mirai_botnet
166,4322.5700710024985,1,14.813550481399837,0.7093890714295625,0.87681812229825,0.11469277497064545,centralized_botnet
52,4304.822783175863,1,42.030787485195006,0.8259555845992306,0.8432648046073108,0.3073041466705569,centralized_botnet
3,28626.417538712067,54,782.4146281336822,0.13920412361075846,0.130779181267971,7.631666249981236,mirai_botnet
62,1895.2704592904925,1,31.478976915736542,0.8185879869683406,0.9160172415675623,0.13659473495910196,centralized_botnet
2,339.04003832983545,2,5.290091454973315,0.10887533270664736,0.3556580600041024,0.5354223684185451,normal
17,1897.3842324784848,6,11.12679819606048,0.4745377034024628,0.45195075675206525,5.446840227377169,p2p_botnet
195,1324.1848636305917,1,18.80732807799245,0.8366517527319192,0.8152261718980601,0.4404827656195075,centralized_botnet
2,26626.39597969916,77,614.1870477276167,0.13242240202131292,0.20875578159947983,7.728985760614697,mirai_botnet
2,569.1342809623734,2,6.926066511925829,0.27011634581884836,0.3601882602879407,1.2083629767150348,normal
22,1546.2071925039254,14,6.58751140742876,0.5397981476079176,0.4378443079570012,5.7632742655407005,p2p_botnet
2,518.9230078929852,1,8.432350755082865,0.12577397349468905,0.20053565627774259,1.2435082562916078,normal
27,1726.9505361785932,11,7.896992968809396,0.41681964489359696,0.46528671530065857,5.119688624617659,p2p_botnet
4,21951.291289405945,83,585.9868417442699,0.15596907903022872,0.12139612776539169,7.522055805004056,mirai_botnet
112,2568.6048457807865,1,17.179892936953337,0.8507397668101039,0.9577613963741489,0.16950139012302673,centralized_botnet
3,47628.40497153521,83,737.3548797807534,0.01347012029375434,0.21643409203525465,6.6917661139059135,mirai_botnet
169,1182.9681352500513,1,44.86147224609505,0.8946977938354794,0.9937755710571383,0.39986073269716993,centralized_botnet
29,1637.394793893534,11,5.984392168610194,0.5643025894814881,0.47436670584774493,5.637571286714188,p2p_botnet
11,910.4399994224989,8,11.392719533539594,0.4902774048659351,0.43272476423833384,5.589619097499859,p2p_botnet
1,298.69265150988434,2,7.9554050201512405,0.14601073660628677,0.13940053792281343,1.3680543225322928,normal
141,3925.080267894742,1,46.38098043791273,0.8714720184184997,0.9929040944540417,0.40403763137523885,centralized_botnet
1,380.7567914456174,2,9.04689283311221,0.14599092117821724,0.16393141120752502,0.5311340828845114,normal
2,431.673709351385,1,5.243792140922614,0.20864656115799163,0.14777372148377935,0.7037012492762742,normal
1,238.29223434500142,1,8.60304905305199,0.25220479818859975,0.2878660964894246,0.6312448776823876,normal
2,928.7630630341182,1,2.669129872089889,0.1924194581531321,0.10036955054992777,1.098327265122427,normal
133,2721.223579597851,1,18.02098906801347,0.7983189093482874,0.8128417874150269,0.3327885607657595,centralized_botnet
2,817.8031905734694,1,9.859162666626135,0.12991612853351314,0.23937957899074308,1.1804566263593252,normal
159,4898.799407482759,1,38.8755051170774,0.8313967715128986,0.9514118535222447,0.4810594552154869,centralized_botnet
2,751.8567773137707,1,1.9443716057635738,0.1484090031725055,0.39599877798014393,0.6424955429015132,normal
3,32817.00804431536,39,411.4149108803556,0.15516094715859122,0.2882475008464773,6.144832544292683,mirai_botnet
1,894.28013723764,2,1.298827979122299,0.11571569943100415,0.21907698286047883,0.6327157540430604,normal
23,1539.7909112340215,6,5.617752429189075,0.5340770916708825,0.5903099948710654,4.248439933456119,p2p_botnet
15,1392.164956065404,13,5.7795692547720865,0.5082592670602141,0.5418121038901833,5.741938247492171,p2p_botnet
141,4206.9123322791675,1,23.57800770171224,0.8629650227493024,0.8160229692769351,0.4579266624242111,centralized_botnet
3,41778.39964831222,45,532.8134483040864,0.008150821218494553,0.13279989619789945,6.877214432979077,mirai_botnet
61,1988.412936040586,1,16.381787204527534,0.8743567133184403,0.843842797471609,0.4903461023276525,centralized_botnet
2,13195.306205991468,72,692.8369979507885,0.0996391432906278,0.21107271018752624,7.438403556544528,mirai_botnet
86,4985.335664226968,1,48.991726485871325,0.8300651372693874,0.839908490185829,0.3720912969725165,centralized_botnet
2,127.58725198522546,1,8.564071656492402,0.13483866731565072,0.3882341654460931,0.9159073661469408,normal
2,20567.074664613334,39,554.360393703716,0.10866010467265769,0.20279917356174498,7.176116756180159,mirai_botnet
166,2582.060679396061,1,34.247548542446864,0.8195447130511728,0.9585912189211263,0.3620037355328435,centralized_botnet
28,925.7817929129676,7,14.344498753452243,0.5263120440185041,0.5466226044830562,4.26313537025452,p2p_botnet
3,13085.73989916089,63,435.56377347004104,0.10252304104116104,0.1826062349295394,6.138265572373239,mirai_botnet
2,187.65405329819697,1,5.007747295023989,0.20296347078593802,0.20777001081992974,1.0929508514349275,normal
194,2564.3261466070426,1,48.7764928934115,0.7516266865402255,0.9313473329082584,0.23007602568987795,centralized_botnet
2,15666.253569875129,50,312.44541701181754,0.014699349466002532,0.13395158101750815,7.039547897112035,mirai_botnet
125,4315.533463530438,1,27.235500946472236,0.749742854517526,0.9234289973208061,0.3827108867541783,centralized_botnet
3,12542.864732974294,56,421.0588477360015,0.10670238505993912,0.2563580659690059,7.410771188224407,mirai_botnet
4,44072.20762309664,80,130.76898934524235,0.19733859607143234,0.12459416170592535,6.462261824855293,mirai_botnet
78,3560.011867347655,1,18.9880470789072,0.7360020874945447,0.8177111168446484,0.14132358284960628,centralized_botnet
23,1532.3117987998933,8,19.799451844382702,0.5930237392872091,0.40098799618688197,5.903623570846478,p2p_botnet
78,4471.673178080088,1,28.189594225354362,0.80311920571585,0.8977693160513841,0.3667457030184418,centralized_botnet
4,6348.8115442705075,64,229.18812583545358,0.18796395838536836,0.24657978366826835,6.324763789324642,mirai_botnet
1,757.7465273837887,1,4.993751973741141,0.27362845087550103,0.1531449368342158,1.1926259522261646,normal
20,1524.8720424344688,6,8.662209356335614,0.566175438268341,0.5729217671910073,5.537038729047582,p2p_botnet
17,1693.2655575446047,8,15.147700786658698,0.44313503047954345,0.5317770940465314,4.787728811308317,p2p_botnet
1,195.93372727719165,2,2.4335870071852463,0.22099078453810816,0.19543346608543588,1.3664386675276454,normal
2,777.1849863540153,1,6.10314634888001,0.2476898418502653,0.3635546683904044,0.904140321651033,normal
181,3670.3735422543386,1,42.31383767765034,0.8524570269553231,0.9595627297717269,0.27423332592517324,centralized_botnet
10,680.3135830559127,10,14.736119881915895,0.4656762455770162,0.5260417496658288,5.219663610997389,p2p_botnet
28,1082.8371519055186,13,13.947282124781324,0.5091373776990947,0.4888838905502403,4.029334114092528,p2p_botnet
12,752.6665777140795,14,16.39016491884299,0.5000890618261483,0.5084727329959476,5.902957119331982,p2p_botnet
166,4255.065153278346,1,14.356733673869257,0.7297983711940389,0.905324759453792,0.1984278635191993,centralized_botnet
4,22746.43957182576,89,772.1881445222405,0.1430981814198549,0.20424682649706688,7.644786837634117,mirai_botnet
25,1471.2120712319045,13,14.820396221470222,0.47601490178744105,0.4394308253145755,4.9583664588872,p2p_botnet
11,749.4974116147132,8,8.85164851580762,0.4569745803923846,0.4614579929852573,5.606051795665326,p2p_botnet
17,966.9615487340054,8,15.764536788629442,0.47998104136083125,0.5953450477325157,5.64634803119132,p2p_botnet
56,3724.4714158599313,1,17.257533907825078,0.8050326767334121,0.9418092523444865,0.14275076923789753,centralized_botnet
91,4671.00995668551,1,26.981097007854476,0.7174077925175317,0.9631497287008561,0.24940387321535507,centralized_botnet
2,201.07390997009725,1,6.414506381316981,0.26383777188535806,0.3652619390045224,0.7280797719489325,normal
1,649.8828899658926,2,4.246952671995398,0.28117822095755207,0.3309834100755037,1.0566370579367172,normal
14,953.0907527521925,12,17.339214777705173,0.48474765072975257,0.5335099798582941,4.191070627669337,p2p_botnet
3,25329.54554317531,88,251.21278697037707,0.14737474898883643,0.2725594155086457,6.433479600181551,mirai_botnet
2,121.27472744170277,1,3.0722155158508295,0.14123723290368528,0.2913882379947911,0.7568838476457148,normal
1,152.6091526976985,1,9.890069681933985,0.12728795051134661,0.30854336621427814,0.9043187681042921,normal
174,3870.391062632705,1,37.69744605297478,0.8982511987404377,0.8256788578908251,0.14164385975366656,centralized_botnet
151,3313.5476680256365,1,20.966426662392234,0.7158838737977973,0.8171316499192861,0.4576763498656473,centralized_botnet
18,985.0573431732812,10,10.32494458747906,0.4138847685492187,0.503811958181654,4.13522512718443,p2p_botnet
2,310.3408737193897,1,3.4403269285016633,0.21856239833068453,0.3040395793310354,0.7308291891540121,normal
52,1761.2994512762712,1,12.093555031460333,0.7756952846971737,0.8725888543691984,0.49819219628170286,centralized_botnet
29,590.2135139011779,14,19.364379267580702,0.43506058847153195,0.5380009781641332,4.401867377318113,p2p_botnet
3,9350.440234102383,74,780.5469960057214,0.06951430484779642,0.2329823448974436,7.590899921579458,mirai_botnet
3,15558.89368349541,24,763.4622025065188,0.15371996095770168,0.14873134321277331,7.343116887226074,mirai_botnet
3,16567.126989443594,91,779.7433784471272,0.025542696727046968,0.26521352605050563,7.564056175340772,mirai_botnet
191,1470.5961138942346,1,19.09429200384395,0.7683349003793841,0.8761819051021975,0.23852870743560142,centralized_botnet
1,558.7518220765282,1,4.5728336536685505,0.18944050810096713,0.2801783000081852,1.0156794276964978,normal
20,1361.8810734766498,9,10.865641445872615,0.500230599836402,0.4794357554858422,5.079465237519885,p2p_botnet
1,706.8734257681435,2,8.812510210967053,0.26118508002352425,0.3370091308921185,0.8046791390980408,normal
1,462.6821608886453,2,2.3841203470122796,0.14472288689926224,0.38719686636837625,1.0730414289308494,normal
74,3300.6534019865,1,29.17417760551407,0.7627455382388192,0.9212741888866751,0.15567920984701195,centralized_botnet
3,42319.95823135776,71,552.3094688170981,0.07973260555446263,0.12927479843244982,6.735068844583063,mirai_botnet
2,6161.535812726915,44,309.2962225288421,0.01599307887186039,0.25534472609433856,6.24407010424879,mirai_botnet
2,47140.21282476473,39,495.56051976961913,0.021132936852348783,0.22816526293804124,6.432076365019199,mirai_botnet
179,3600.8043695926135,1,16.080994125145924,0.7122699254221336,0.956152317213688,0.2839201695077281,centralized_botnet
175,4979.465268679069,1,12.311222439854665,0.8390070457717107,0.9967357850526828,0.19567204168637026,centralized_botnet
18,1674.044061116224,7,7.666495817768723,0.5383236111138638,0.5236103348574372,5.266379252026928,p2p_botnet
2,15469.049235320645,71,256.37733609606505,0.13114473451233127,0.26960317704988024,7.448634939353322,mirai_botnet
2,464.31858617667984,2,2.7516026063868857,0.17355187017545792,0.22423892575867815,1.3275378955668744,normal
1,792.3744042772058,2,3.237222319434479,0.12676074725589775,0.2255741864871806,1.290337735860148,normal
